とうゆ（アブラギリの種子からとる乾性油。）,桐油,とうゆ（アブラギリの種子からとる乾性油。）
ややもすれば,動もすれば,ややもすれば
ぶどう,葡萄,ぶどう
あかがね,銅,あかがね
ひとみ,瞳,ひとみ
とうげ,峠,とうげ
つが（植物。）,栂,つが（植物。）
とくひつ（先のすり切れた筆。ちびた筆。）,禿筆,とくひつ（先のすり切れた筆。ちびた筆。）
てんじく,天竺,てんじく
かくまう,匿う,かくまう
かんとく,監督,かんとく
トクと,篤と,トクと
ぼうとく,冒?、冒涜,ぼうとく
とちぎけん,栃木県,とちぎけん
たむろする,屯する,たむろする
とんでんへい,屯田兵,とんでんへい
こんとん,混沌,こんとん
とんこう（誠実で人情にあついこと。）,敦厚,とんこう（誠実で人情にあついこと。）
とんじ（言いのがれ。）,遁辞,とんじ（言いのがれ。）
とみに,頓に,とみに
とんざ,頓挫,とんざ
とんと,頓と,とんと
ひたぶる,頓,ひたぶる
トン（単位。）,噸,トン（単位。）
のんき,呑気,のんき
どんしゅう（ふねをまるのみにすること。）,?舟,どんしゅう（ふねをまるのみにすること。）
どんよく,貪欲,どんよく
のろい（おそい。）,鈍い,のろい（おそい。）
なまる、にぶる,鈍る,なまる、にぶる
くもる,曇る,くもる
どんぶり,丼,どんぶり
わびる,詫びる,わびる
ダース,打,ダース
だきょう,妥協,だきょう
あみだ,阿弥陀,あみだ
だえき,唾液,だえき
船の「かじ」,舵、柁,船の「かじ」
だしゅ（かじとり。）,舵手,だしゅ（かじとり。）
しずく,雫,しずく
だらく,堕落,だらく
たいだ,怠惰,たいだ
だえん,楕円,だえん
ふてぶてしい,太太しい,ふてぶてしい
たいざん（大きくて高い山。）,岱山,たいざん（大きくて高い山。）
たいけい（こけむした小道。）,苔径,たいけい（こけむした小道。）
だるい,怠い,だるい
なまける,怠ける,なまける
ほとんど,殆ど,ほとんど
ほとほと,殆,ほとほと
きたい（非常にあぶないこと。）,危殆,きたい（非常にあぶないこと。）
にんたい,忍耐,にんたい
たいじ（こども。）,胎児,たいじ（こども。）
すさる、しさる,退る,すさる、しさる
天下「たいへい」,泰平,天下「たいへい」
うずたかい,堆い,うずたかい
たいほ,逮捕,たいほ
わざと,態と,わざと
だいたいこつ,大腿骨,だいたいこつ
まゆずみ,黛,まゆずみ
たいせい（濃い青色。）,黛青,たいせい（濃い青色。）
オットー「たいかん」,戴冠,オットー「たいかん」
ないし,乃至,ないし
だいこう（おれさま。）,乃公、迺公,だいこう（おれさま。）
うてな,台,うてな
たくはつ,托鉢,たくはつ
かいたく,開拓,かいたく
たくぼく（きつつき。）,啄木,たくぼく（きつつき。）
かこつける,託ける,かこつける
ことづかる,託かる,ことづかる
かこつ,託つ,かこつ
たくま（玉をとぎみがいて形を整えること。）,琢磨,たくま（玉をとぎみがいて形を整えること。）
ばってき,抜擢,ばってき
ちょうたく（異例の昇進をする。）,超擢,ちょうたく（異例の昇進をする。）
せんたく（あらう。）,洗濯,せんたく（あらう。）
すすぐ,濯ぐ,すすぐ
どうたく,銅鐸,どうたく
しょうだく,承諾,しょうだく
にごる,濁る,にごる
たこいと,凧糸,たこいと
ただし,但し,ただし
たんしゅう（たじま、の異称。）,但州,たんしゅう（たじま、の異称。）
だったん（タタール。）,韃靼,だったん（タタール。）
たんちょうづる,丹頂鶴,たんちょうづる
だんな,旦那,だんな
へいたん,平坦,へいたん
かつぐ,担ぐ,かつぐ
になう,担う,になう
たんにん,担任,たんにん
だいたん,大胆,だいたん
ふける（没頭する。）,耽る,ふける（没頭する。）
たんでき,耽溺,たんでき
たんぱくしつ,蛋白質,たんぱくしつ
水を「たたえる」,湛える,水を「たたえる」
たんぜん（落ち着いて静かなさま。）,湛然,たんぜん（落ち着いて静かなさま。）
たんがん,嘆願、歎願,たんがん
とどまつ,椴松、椴,とどまつ
はしたない,端ない,はしたない
ほころびる,綻びる,ほころびる
はたん,破綻,はたん
だんか,檀家,だんか
たんれん,鍛錬,たんれん
はずむ,弾む,はずむ
かだん,花壇,かだん
だんきょう、たんきょう（急流のひびき。）,灘響,だんきょう、たんきょう（急流のひびき。）
ちえ（知恵のこと。）,智慧,ちえ（知恵のこと。）
しれもの,痴れ者,しれもの
ちかん（犯罪。）,痴漢,ちかん（犯罪。）
ちせつ,稚拙,ちせつ
ごちそう,ご馳走,ごちそう
はせる,馳せる,はせる
くも、チチュ、チチュウ,蜘蛛,くも、チチュ、チチュウ
ちみつ,緻密,ちみつ
ちくいち,逐一,ちくいち
ちつじょ,秩序,ちつじょ
ちっそく,窒息,ちっそく
ちゃくなん,嫡男,ちゃくなん
うし（干支のうし。）、チュウ,丑,うし（干支のうし。）、チュウ
ちゅうきょ（何もないこと。）,沖虚,ちゅうきょ（何もないこと。）
ちゅうしゅつ,抽出,ちゅうしゅつ
酒を「つぐ」,注ぐ,酒を「つぐ」
せっちゅうあん,折衷案,せっちゅうあん
ちゅうたい（二つのものを結びつけるもの。）,紐帯,ちゅうたい（二つのものを結びつけるもの。）
しょうちゅう,焼酎,しょうちゅう
けんちゅう（柞蚕の糸で織った一種のつむぎ。）,繭紬,けんちゅう（柞蚕の糸で織った一種のつむぎ。）
ちゅうぼう,厨房,ちゅうぼう
くりや,厨,くりや
ちゅうしゃく,註釈、注釈,ちゅうしゃく
ちゅうぞう,鋳造,ちゅうぞう
ちょま（植物。）,苧麻,ちょま（植物。）
いちじるしい,著しい,いちじるしい
ちょさん（役に立たない、無能な人や物のこと。）,樗散,ちょさん（役に立たない、無能な人や物のこと。）
おうち（植物。）,樗,おうち（植物。）
お金を「もうける」,儲ける,お金を「もうける」
ちょい（皇太子。）,儲位,ちょい（皇太子。）
ひのと,丁,ひのと
ちょうもん（死者の遺族を訪問すること。）,弔問,ちょうもん（死者の遺族を訪問すること。）
きざす,兆す,きざす
つるす,吊す,つるす
がじょう（絵を集めた折本、または冊子。）,画帖,がじょう（絵を集めた折本、または冊子。）
てちょう（手帳。）,手帖,てちょう（手帳。）
ちょうらく,凋落,ちょうらく
とばり,帳,とばり
ちょうこく,彫刻,ちょうこく
デルフト「ちょうぼう」,眺望,デルフト「ちょうぼう」
魚を「つる」,釣る,魚を「つる」
ちょうちょう（ぺらぺらと軽々しくしゃべること。）,喋喋,ちょうちょう（ぺらぺらと軽々しくしゃべること。）
ちょうまん（腸管内に液体やガスがたまり、腹がふくれる症状。）,脹満,ちょうまん（腸管内に液体やガスがたまり、腹がふくれる症状。）
ちょうよう（はりつけて使うこと。）,貼用,ちょうよう（はりつけて使うこと。）
最後「つうちょう」,通牒,最後「つうちょう」
はらわた,腸,はらわた
ちょうやくりょく,跳躍力,ちょうやくりょく
りゅうちょう,流暢,りゅうちょう
ちょうこく（はじめて国を建てること。）,肇国,ちょうこく（はじめて国を建てること。）
つた,蔦,つた
ちょうし（千葉。）,銚子,ちょうし（千葉。）
あざける,嘲る,あざける
あざわらう,嘲笑う,あざわらう
ちょうめい（すみわたって、あかるいこと。）,澄明,ちょうめい（すみわたって、あかるいこと。）
耳を「すます」,澄ます,耳を「すます」
「ちょうほう」活動,諜報,「ちょうほう」活動
こらしめる,懲らしめる,こらしめる
こりごり,懲り懲り,こりごり
ちょうあい,寵愛,ちょうあい
ちょくれい,勅令,ちょくれい
しんちょく,進捗,しんちょく
チン、われ,朕,チン、われ
ちんしょ（きぬたを打つ音。）,砧杵,ちんしょ（きぬたを打つ音。）
「ひねた」子供,陳ねた,「ひねた」子供
つばき,椿,つばき
ちんじゅ（長生き。）,椿寿,ちんじゅ（長生き。）
ちんあつ,鎮圧,ちんあつ
じんらい（流れのはやい、せ。）,迅瀬,じんらい（流れのはやい、せ。）
ぜせい,是正,ぜせい
いげた、い,井,いげた、い
かばね,姓,かばね
イッセイに,一斉,イッセイに
きせい（実家帰り。）,帰省,きせい（実家帰り。）
すごむ,凄む,すごむ
せいぜつ（この上ないほどすさまじいさま。）,凄絶,せいぜつ（この上ないほどすさまじいさま。）
ゆうせい（俗世間から離れてひっそりと暮らすこと。）,幽栖,ゆうせい（俗世間から離れてひっそりと暮らすこと。）
せいきょ,逝去,せいきょ
さやか,清か,さやか
さかる,盛る,さかる
じょせい（むこ。）,女婿,じょせい（むこ。）
せいち（ゆっくりと休息すること。）,棲遅,せいち（ゆっくりと休息すること。）
せいてつ（兄弟姉妹の生んだ男の子および女の子。）,甥姪,せいてつ（兄弟姉妹の生んだ男の子および女の子。）
せいたい（貸し借りのこと。）,貰貸,せいたい（貸し借りのこと。）
かんせい（やすらか。）,閑靖,かんせい（やすらか。）
うけおう,請け負う,うけおう
許しを「こう」,許しを請う,許しを「こう」
せいきゅうしょ,請求書,せいきゅうしょ
ふしん（土木・建築の工事。）,普請,ふしん（土木・建築の工事。）
かくせい,覚醒,かくせい
とろ（川が深くて、水の流れがゆっくりと静かなところ。）,瀞,とろ（川が深くて、水の流れがゆっくりと静かなところ。）
ぜいじゃく,脆弱,ぜいじゃく
せっき（入り日の光。）,夕暉,せっき（入り日の光。）
せっこう（敵の内情や周辺の状勢をさぐること。）,斥候,せっこう（敵の内情や周辺の状勢をさぐること。）
ちょうせきりょく,潮汐力,ちょうせきりょく
せきじつ（むかし。）,昔日,せきじつ（むかし。）
せきしゅつぶつ,析出物,せきしゅつぶつ
せきつい,脊椎,せきつい
せきがん（片目。）,隻眼,せきがん（片目。）
せきべつ（名残おしいこと。）,惜別,せきべつ（名残おしいこと。）
せきがく（学識が広く充実していること。）,碩学,せきがく（学識が広く充実していること。）
ぎょうせき,業績,ぎょうせき
古代の「いせき」,遺跡、遺蹟,古代の「いせき」
せっそく（下手であるが出来がはやいこと。）,拙速,せっそく（下手であるが出来がはやいこと。）
せっとう,窃盗,せっとう
くず,屑,くず
ぎょくせつ（詩文の中のすぐれた一節。）,玉屑,ぎょくせつ（詩文の中のすぐれた一節。）
栄養を「とる」,摂る,栄養を「とる」
ノット,節,ノット
まず,先ず,まず
とがる,尖る,とがる
せんご（誤ること。）,舛誤,せんご（誤ること。）
とま,苫,とま
のたまう,宣う,のたまう
もっぱら,専ら,もっぱら
うがつ,穿つ,うがつ
ほじる、ほじくる,穿る,ほじる、ほじくる
せんこう（穴をあけること。）,穿孔,せんこう（穴をあけること。）
あかね,茜,あかね
団扇で「あおぐ」,扇ぐ、煽ぐ,団扇で「あおぐ」
せんぬき,栓抜き,せんぬき
せんだん（双葉より芳しい。）,栴檀,せんだん（双葉より芳しい。）
ひらめく,閃く,ひらめく
せんこう（光。）,閃光,せんこう（光。）
くしろ,釧,くしろ
わんせん（うで輪。）,腕釧,わんせん（うで輪。）
せんがい（切りそろえる。）,揃刈,せんがい（切りそろえる。）
そよぐ,戦ぐ,そよぐ
豆を「いる」,煎る,豆を「いる」
センじる,煎じる,センじる
うらやむ,羨む,うらやむ
るいせん,涙腺,るいせん
せんさく,詮索,せんさく
じっせん,実践,じっせん
あおる,煽る,あおる
おだてる,煽てる,おだてる
せんじょうてき,扇情的、煽情的,せんじょうてき
びんせん,便箋,びんせん
せんてつ,銑鉄,せんてつ
「ちょくせん」和歌集,勅撰,「ちょくせん」和歌集
ずさん,杜撰,ずさん
くぐる、もぐる,潜る,くぐる、もぐる
せんがん（矢を射たり、外を見るために設けられた城壁の小窓。）,箭眼,せんがん（矢を射たり、外を見るために設けられた城壁の小窓。）
げせん,下賤,げせん
せんと,遷都,せんと
すいせん,推薦,すいせん
せんだつ（俗世間を超越すること。）,?脱,せんだつ（俗世間を超越すること。）
まっとうする,全うする,まっとうする
まったい,全い,まったい
じんぜん（なすこともなく、段々に月日がたつさま。）,荏苒,じんぜん（なすこともなく、段々に月日がたつさま。）
しかも,然も,しかも
さりとて,然りとて,さりとて
しかし,然し,しかし
しかり,然り,しかり
しかじか,然然（云々）,しかじか
ぜんしゅう,禅宗,ぜんしゅう
ぜんしんてき,漸進的,ぜんしんてき
ようやく,漸く,ようやく
やや,漸,やや
「はいぜん」係,配膳,「はいぜん」係
しゅうぜん,修繕,しゅうぜん
センチメートル,糎,センチメートル
ひっす、ひっしゅ,必須,ひっす、ひっしゅ
かしぐ,炊ぐ,かしぐ
そうすい（リーダー。）,総帥,そうすい（リーダー。）
そっせん,帥先、率先,そっせん
とげる,遂げる,とげる
おおせる,遂せる,おおせる
すいび（山のほのかな青緑色のもや。）,翠微,すいび（山のほのかな青緑色のもや。）
かすい（いなほのように、長い花軸に群がってつく花序。）,花穂,かすい（いなほのように、長い花軸に群がってつく花序。）
ぼうすい（糸をつむぐための道具。）,紡錘,ぼうすい（糸をつむぐための道具。）
きり（大工道具。）,錐,きり（大工道具。）
ずいいん（地位などの高い人に付きしたがっていく人。）,随員,ずいいん（地位などの高い人に付きしたがっていく人。）
みずみずしい,瑞々しい,みずみずしい
ずいけん（めでたい種々の自然現象。）,瑞験,ずいけん（めでたい種々の自然現象。）
しべ,蕊,しべ
こつずい,骨髄,こつずい
とぼそ,枢,とぼそ
あがめる,崇める,あがめる
みずかさ,水嵩,みずかさ
すうこう（山が高いこと。）,嵩高,すうこう（山が高いこと。）
すうせい,趨勢,すうせい
すうそん（幼い孫。）,雛孫,すうそん（幼い孫。）
すえる,据える,すえる
きっきょ（一所懸命に働くこと。）,拮据,きっきょ（一所懸命に働くこと。）
ろうさん（生えてから長い年月を経た、すぎの木。）,老杉,ろうさん（生えてから長い年月を経た、すぎの木。）
すぎ,杉、椙,すぎ
いきょ（衣服のすそ。）,衣裾,いきょ（衣服のすそ。）
あねご、あね、ねえ,姐,あねご、あね、ねえ
そばみち（切り立った山のけわしい道。）,岨道,そばみち（切り立った山のけわしい道。）
けんそ（けわしい所。）,嶮岨,けんそ（けわしい所。）
そげき,狙撃,そげき
そし,阻止,そし
そぜい,租税,そぜい
そち,措置,そち
そあく,粗悪,そあく
うとい、疏い,疎い,うとい、疏い
おろそか、おろか,疎か,おろそか、おろか
まばら,疎ら,まばら
うとむ,疎む,うとむ
そがい（のけものにすること。）,疎外、疏外,そがい（のけものにすること。）
そぞう,塑像,そぞう
そしゅう（捕らえられて異郷にある人。）,楚囚,そしゅう（捕らえられて異郷にある人。）
そとう（どろぼう。）,鼠盗,そとう（どろぼう。）
さかのぼる,遡る,さかのぼる
そきゅう,遡及,そきゅう
きそ,基礎,きそ
そせい（生き返る。）,蘇生,そせい（生き返る。）
よみがえる,蘇る,よみがえる
しょうえん,荘園,しょうえん
そうさく（さがす。）,捜索,そうさく（さがす。）
そうにゅう,挿入,そうにゅう
すげる,挿げる,すげる
くわ（植物。）,桑,くわ（植物。）
そうや（一日中。）,蚤夜,そうや（一日中。）
そうじ,掃除,そうじ
埃を「はらう」,掃う,埃を「はらう」
ぞうし（宮中や官庁などの高級官吏や女官の部屋。）,曹司,ぞうし（宮中や官庁などの高級官吏や女官の部屋。）
そうゆう（前に行ったことがあること。）,曽遊,そうゆう（前に行ったことがあること。）
そうしつ（うしなうこと。）,喪失,そうしつ（うしなうこと。）
おそうざい,お惣菜,おそうざい
そうりょう（長。）,惣領,そうりょう（長。）
ふくそう（方々から集まって来ること。）,輻湊,ふくそう（方々から集まって来ること。）
こける（やせる。）,痩ける,こける（やせる。）
そうく（やせ細っている身体。）,痩?,そうく（やせ細っている身体。）
たまねぎ,玉葱,たまねぎ
そうせい（草木の青々としているさま。）,葱青,そうせい（草木の青々としているさま。）
よそう、よそおう,装う,よそう、よそおう
そうよう（かゆいところをかくこと。）,?痒,そうよう（かゆいところをかくこと。）
顔面「そうはく」,蒼白,顔面「そうはく」
そううん（船で荷物を運ぶこと。）,漕運,そううん（船で荷物を運ぶこと。）
そうけい（きわめて才知のあること。）,聡慧,そうけい（きわめて才知のあること。）
そうぐう,遭遇,そうぐう
みそ,味噌,みそ
よくそう,浴槽,よくそう
しっそう（いなくなる。）,失踪,しっそう（いなくなる。）
みさお,操,みさお
かんそう（かわく。）,乾燥,かんそう（かわく。）
しょうそう（あせる。）,焦燥,しょうそう（あせる。）
はしゃぐ,燥ぐ,はしゃぐ
こしき,甑,こしき
ふそう（茶釜の一つ。）,釜甑,ふそう（茶釜の一つ。）
そうはく（酒のしぼりかす。）,糟粕,そうはく（酒のしぼりかす。）
しも,霜,しも
くさむら,叢,くさむら
そうき（むらがり起こること。）,叢起,そうき（むらがり起こること。）
やぶ,藪,やぶ
そうたく（多くの物事が集まった場所。）,藪沢,そうたく（多くの物事が集まった場所。）
そうきん（沈金。）,鎗金,そうきん（沈金。）
ざわつく,騒つく,ざわつく
ぞめく,騒く,ぞめく
そうとつ（かまどの煙突。）,竈突,そうとつ（かまどの煙突。）
にくい,憎い,にくい
おくる（give）,贈る,おくる（give）
そくしん,促進,そくしん
のっとる,則る,のっとる
いくむ、やすむ,息む,いくむ、やすむ
ほそく（つかまえること。）,捕捉,ほそく（つかまえること。）
そばめる,側める,そばめる
ぞくご,俗語,ぞくご
あわ（植物。）,粟,あわ（植物。）
かんぞく（政府米。）,官粟,かんぞく（政府米。）
ぞくしん（人を傷つけようとする心。）,賊心,ぞくしん（人を傷つけようとする心。）
たつみ,巽,たつみ
そんい（南東の方角。）,巽位,そんい（南東の方角。）
そんしょく,遜色,そんしょく
そんとう（多くの人が、がやがやと話しあうさま。）,噂沓,そんとう（多くの人が、がやがやと話しあうさま。）
ほうそん（よい酒。）,芳樽,ほうそん（よい酒。）
こなす,熟す,こなす
うれる、なれる,熟れる,うれる、なれる
しゅんさい,俊才,しゅんさい
しゅんけん（山などがたかくけわしいこと。）,峻険,しゅんけん（山などがたかくけわしいこと。）
はやぶさ,隼,はやぶさ
しゅんこう（工事をやり終えること。）,竣工,しゅんこう（工事をやり終えること。）
むくげ,舜,むくげ
しゅんめ、しゅんば,駿馬,しゅんめ、しゅんば
まばたく、またたく、しばたたく,瞬く,まばたく、またたく、しばたたく
まじろぐ,瞬ぐ,まじろぐ
じゅんかん（新聞・雑誌などを、一〇日ごとに刊行すること。）,旬刊,じゅんかん（新聞・雑誌などを、一〇日ごとに刊行すること。）
ひじゅん,批准,ひじゅん
じゅんしょく,殉職,じゅんしょく
じゅんぼく（飾り気がなく、真心があること。）,惇朴、淳朴、純朴、醇朴,じゅんぼく（飾り気がなく、真心があること。）
じゅんかん,循環,じゅんかん
うるう,閏,うるう
せいじゅん（平年とうるう年。また、正統のものと正統でないもの。）,正閏,せいじゅん（平年とうるう年。また、正統のものと正統でないもの。）
むじゅん,矛盾、矛楯,むじゅん
なぞらえる,準える,なぞらえる
なじむ,馴染む,なじむ
なれそめ,馴れ初め,なれそめ
うるおう,潤う,うるおう
うるむ,潤む,うるむ
ほとびる,潤びる,ほとびる
じゅんしゅ,遵守,じゅんしゅ
うぶ,初,うぶ
きゅうしょ（きねと、うす。）,臼杵,きゅうしょ（きねと、うす。）
しょみん,庶民,しょみん
かしょ（いねと、きび。）,禾黍,かしょ（いねと、きび。）
へその「お」,へその緒,へその「お」
しょげん（前書き。）,緒言,しょげん（前書き。）
ちょ,緒,ちょ
もろもろ,諸々、諸,もろもろ
あけぼの,曙,あけぼの
しょこう（夜明けの光。）,曙光,しょこう（夜明けの光。）
じねんじょ,自然薯,じねんじょ
ばれいしょ,馬鈴薯,ばれいしょ
かんしょ（さつまいも。）,甘藷,かんしょ（さつまいも。）
けつじょ,欠如,けつじょ
じじょ（相手を、「おまえ」「きさま」のように遠慮なく呼び合うこと。）,爾汝,じじょ（相手を、「おまえ」「きさま」のように遠慮なく呼び合うこと。）
じょのくち,序の口,じょのくち
じょじし,叙事詩,じょじし
おもむろに,徐に,おもむろに
じょじょに,徐々に,じょじょに
かんじょ（度量が広く、思いやりの深いこと。）,寛恕,かんじょ（度量が広く、思いやりの深いこと。）
のける、よける,除ける,のける、よける
すき（農具。）,鋤,すき（農具。）
うんじょ（くさぎり、すくこと。）,耘鋤,うんじょ（くさぎり、すくこと。）
ますめ,升目,ますめ
じょうしょう（のぼること。）,上升,じょうしょう（のぼること。）
しょうかん,召喚,しょうかん
じょうしょう（中国の官制。）,丞相,じょうしょう（中国の官制。）
しょうき（芸術家などが技巧をこらし、好評を得ようとする気持ち。）,匠気,しょうき（芸術家などが技巧をこらし、好評を得ようとする気持ち。）
しょうや（代官のもとで村の長として事務の統轄にあたった者。）,庄屋,しょうや（代官のもとで村の長として事務の統轄にあたった者。）
しょうろく,抄録,しょうろく
あやかる、にる,肖る,あやかる、にる
わらわ、めかけ,妾,わらわ、めかけ
しょうふく（めかけから生まれること。）,妾腹,しょうふく（めかけから生まれること。）
なおさら,尚更,なおさら
しょううん（物事の勢いがさかんになるめぐりあわせ。）,昌運,しょううん（物事の勢いがさかんになるめぐりあわせ。）
しょうかい（軍隊で、敵襲を警戒して見張りをすること。）,哨戒,しょうかい（軍隊で、敵襲を警戒して見張りをすること。）
しゅんしょう（春の夕方。）,春宵,しゅんしょう（春の夕方。）
はっしょう（起源。）,発祥,はっしょう（起源。）
たたえる,称える,たたえる
てんびん,天秤,てんびん
しょうりょう（重さをはかること。）,秤量,しょうりょう（重さをはかること。）
となえる,唱える,となえる
しょうふ,娼婦,しょうふ
びんしょう,敏捷,びんしょう
まっしょうしんけい,末梢神経,まっしょうしんけい
こうしょう,交渉,こうしょう
しょうかい,紹介,しょうかい
しょうぶ（植物。）,菖蒲、菖,しょうぶ（植物。）
そしょう,訴訟,そしょう
「しょうなん」地方,湘南地方,「しょうなん」地方
くべる,焼べる,くべる
じらす,焦らす,じらす
しょうえん（銃砲の発射や爆弾の炸裂など火薬の発火によって出るけむり。）,硝煙,しょうえん（銃砲の発射や爆弾の炸裂など火薬の発火によって出るけむり。）
おけしょう,お化粧,おけしょう
めかす,粧す,めかす
かたどる,象る,かたどる
床が「いたむ」,床が傷む,床が「いたむ」
すいしょう（すすめる。）,推奨,すいしょう（すすめる。）
たこ（動物。）,蛸,たこ（動物。）
つまびらか,詳らか,つまびらか
かつて,嘗て,かつて
しょうし（ためしてみること。）,嘗試,しょうし（ためしてみること。）
ひょうしょうしき,表彰式,ひょうしょうしき
引き「ずる」,引き摺る,引き「ずる」
まこも,?,まこも
も、もすそ,裳,も、もすそ
いしょう（縫い目のない、も。）,帷裳,いしょう（縫い目のない、も。）
しょうしゃ（屋根だけで壁のない簡単な建物。),廠舎,しょうしゃ（屋根だけで壁のない簡単な建物。)
あこがれる,憧れる,あこがれる
しょうのう（カンフル。）,樟脳,しょうのう（カンフル。）
ばしょう,芭蕉,ばしょう
しょうげき,衝撃,しょうげき
きこり,樵,きこり
しょうそ（たきぎを拾うことと草刈りをすること。）,樵蘇,しょうそ（たきぎを拾うことと草刈りをすること。）
きこる、こる,樵る,きこる、こる
さび,錆,さび
さや,鞘,さや
つぐなう,償う,つぐなう
げんかしょうきゃく,減価償却,げんかしょうきゃく
がんしょう,岩礁,がんしょう
しのだけ,篠竹,しのだけ
くわ、すき,鍬,くわ、すき
しょうにゅうどう,鍾乳洞,しょうにゅうどう
しょうゆ,醤油,しょうゆ
「けいしょう」を鳴らす,警鐘,「けいしょう」を鳴らす
身の「たけ」,身の丈,身の「たけ」
がんじょう,頑丈,がんじょう
じょうけい（五刑の一つ。）,杖刑,じょうけい（五刑の一つ。）
もうじょう（草の乱れ生ずる状態。）,蒙茸,もうじょう（草の乱れ生ずる状態。）
あまつさえ,剰え,あまつさえ
ちょうじょう（この上なく満足なこと。）,重畳,ちょうじょう（この上なく満足なこと。）
「どじょう」汚染,土壌汚染,「どじょう」汚染
社長「れいじょう」,社長令嬢,社長「れいじょう」
じょうらん（みだれ騒ぐこと。）,擾乱,じょうらん（みだれ騒ぐこと。）
ほうじょう（五穀がゆたかにみのること。）,豊穣,ほうじょう（五穀がゆたかにみのること。）
じょうい（天皇位をゆずる。）,譲位,じょうい（天皇位をゆずる。）
かもす,醸す,かもす
じょうせい（酒・?油などをつくること。）,醸成,じょうせい（酒・?油などをつくること。）
ぬぐう,拭う,ぬぐう
ふっしょく,払拭,ふっしょく
はにわ,埴輪,はにわ
しょくど、はにつち（粘土を多く含んだ粘り気のある土。）,埴土,しょくど、はにつち（粘土を多く含んだ粘り気のある土。）
「せいしょく」活動,生殖活動,「せいしょく」活動
かざる,飾る,かざる
しょくたく（仕事をたのみまかせること。）,嘱託、属託,しょくたく（仕事をたのみまかせること。）
むしばむ,蝕む,むしばむ
ぶじょく,侮辱,ぶじょく
しり,尻,しり
しん（中心。）,芯,しん（中心。）
かのと,辛,かのと
しんしゃ（紅色のうわぐすり。）,辰砂,しんしゃ（紅色のうわぐすり。）
しんえき（身体を流れる液体の総称。）,津液,しんえき（身体を流れる液体の総称。）
はぐ（竹の棒に羽根などをつけて矢を作る。）,矧ぐ,はぐ（竹の棒に羽根などをつけて矢を作る。）
ぎょくしん（美人のくちびる。）,玉唇,ぎょくしん（美人のくちびる。）
にんしん,妊娠,にんしん
しんじん（詳しく問いただすこと。）,審訊,しんじん（詳しく問いただすこと。）
きょうじん（つよい。）,強靭,きょうじん（つよい。）
しなやか,靭やか,しなやか
ほうじん（豊かにみのること。）,豊稔,ほうじん（豊かにみのること。）
ちり,塵,ちり
わがまま,我儘,わがまま
これ,之、此,これ
しき（人々が団結して物事を行うときの意気込み。）,士気,しき（人々が団結して物事を行うときの意気込み。）
み（干支のへび。）,巳,み（干支のへび。）
つかえる（ふさがる。）,支える,つかえる（ふさがる。）
よす,止す,よす
つかまつる,仕る,つかまつる
しさい（詳細。）,仔細、子細,しさい（詳細。）
シカン、ひたすら,只管,シカン、ひたすら
しゅし（要点。）,趣旨,しゅし（要点。）
たゆむ、たるむ、ゆるむ,弛む,たゆむ、たるむ、ゆるむ
しかん（ゆるむ。）,弛緩,しかん（ゆるむ。）
しがん（現世。）,此岸,しがん（現世。）
しこう（高貴な人のそば近くに仕えること。）,伺候,しこう（高貴な人のそば近くに仕えること。）
しし（熱心にはげむさま。）,孜孜,しし（熱心にはげむさま。）
ふくし（サービス。）,福祉,ふくし（サービス。）
しし（四本の足。）,四肢,しし（四本の足。）
しし（しかばね。）,死屍,しし（しかばね。）
おぼしい,思しい,おぼしい
おふせ,お布施,おふせ
しいてき,恣意的,しいてき
といし,砥石、砥,といし
やに,脂,やに
しのぶ,偲ぶ,しのぶ
さじ,匙,さじ
たんし、たんす,?笥,たんし、たんす
かくして,斯くして,かくして
しぶん（この学問。特に、儒教の学問についていう。）,斯文,しぶん（この学問。特に、儒教の学問についていう。）
「のぞき」見る,覗き,「のぞき」見る
しし（跡取りの子。）,嗣子,しし（跡取りの子。）
しし（らいおん。）,獅子、獅,しし（らいおん。）
メス,雌,メス
しふく（将来の活躍する機会をじっと待っていること。）,雌伏,しふく（将来の活躍する機会をじっと待っていること。）
しんし（真面目な。）,真摯,しんし（真面目な。）
たまう,賜う,たまう
たまもの,賜,たまもの
しはい（天皇や皇族が競技の優勝者に贈る杯。）,賜杯,しはい（天皇や皇族が競技の優勝者に贈る杯。）
ししゅ（くちひげと、あごひげ。）,髭鬚,ししゅ（くちひげと、あごひげ。）
はかる（自分の意見を検討してもらう。）,諮る,はかる（自分の意見を検討してもらう。）
しもん（専門知識のある個人や機関に、意見を求めること。）,諮問,しもん（専門知識のある個人や機関に、意見を求めること。）
しかして,而して,しかして
じりつ（三十歳。）,而立,じりつ（三十歳。）
はべる,侍る,はべる
じじょ（高貴な人のそばに仕えて身のまわりの世話をする女性。）,侍女,じじょ（高貴な人のそばに仕えて身のまわりの世話をする女性。）
じ（病気。）,痔,じ（病気。）
じようきょうそう,滋養強壮,じようきょうそう
いつくしむ,慈しむ,いつくしむ
じぜんじぎょう,慈善事業,じぜんじぎょう
じふ（皇位の印。特に、三種の神器のうちの八尺瓊曲玉。）,璽符,じふ（皇位の印。特に、三種の神器のうちの八尺瓊曲玉。）
しぎ（鳥。）,鴫,しぎ（鳥。）
しっせき,叱責,しっせき
しっぺい,疾病,しっぺい
とうに,疾うに,とうに
